dispnum,incidnum,stabb,ccode,stday,stmon,styear,endday,endmon,endyear,insidea,sidea,fatality,fatalpre,action,hostlev,revtype1,revtype2,version
3568,3568004,"KUW",690,10,1,1993,13,1,1993,0,0,0,0,0,1,0,0,5
3568,3568005,"USA",2,11,1,1993,11,1,1993,1,0,0,0,1,2,2,0,5
3568,3568005,"IRQ",645,11,1,1993,11,1,1993,0,1,0,0,0,1,0,0,5
3568,3568006,"USA",2,12,1,1993,13,1,1993,1,0,0,0,1,2,1,0,5
3568,3568006,"UKG",200,12,1,1993,13,1,1993,1,0,0,0,1,2,1,0,5
3568,3568006,"FRN",220,12,1,1993,13,1,1993,1,0,0,0,1,2,1,0,5
3568,3568006,"IRQ",645,12,1,1993,13,1,1993,0,1,0,0,0,1,0,0,5
3568,3568007,"USA",2,16,1,1993,17,1,1993,1,0,0,0,11,3,2,0,5
3568,3568007,"IRQ",645,16,1,1993,17,1,1993,0,1,0,0,0,1,0,0,5
3568,3568008,"USA",2,20,1,1993,20,1,1993,1,0,0,0,11,3,2,0,5
3568,3568008,"IRQ",645,20,1,1993,20,1,1993,0,1,0,0,0,1,0,0,5
3568,3568009,"IRQ",645,3,3,1993,4,3,1993,1,1,0,0,17,4,1,0,5
3568,3568009,"KUW",690,3,3,1993,4,3,1993,0,0,0,0,17,4,1,0,5
3568,3568010,"IRQ",645,21,3,1993,21,3,1993,1,1,0,0,17,4,4,0,5
3568,3568010,"KUW",690,21,3,1993,21,3,1993,0,0,0,0,17,4,4,0,5
3568,3568011,"IRQ",645,30,4,1993,30,4,1993,1,1,0,0,17,4,1,0,5
3568,3568011,"KUW",690,30,4,1993,30,4,1993,0,0,0,0,17,4,1,0,5
3568,3568012,"IRQ",645,-9,5,1993,-9,5,1993,0,1,0,0,0,1,0,0,5
3568,3568012,"KUW",690,-9,5,1993,-9,5,1993,1,0,0,0,11,3,2,0,5
3568,3568013,"IRQ",645,4,6,1993,5,6,1993,0,1,0,0,0,1,0,0,5
3568,3568013,"KUW",690,4,6,1993,5,6,1993,1,0,0,0,16,4,1,0,5
3568,3568014,"IRQ",645,7,6,1993,7,6,1993,0,1,0,0,0,1,0,0,5
3568,3568014,"KUW",690,7,6,1993,7,6,1993,1,0,0,0,11,3,1,0,5
3568,3568015,"IRQ",645,18,10,1993,18,10,1993,1,1,0,0,17,4,1,0,5
3568,3568015,"KUW",690,18,10,1993,18,10,1993,0,0,0,0,17,4,1,0,5
3568,3568016,"IRQ",645,10,11,1993,10,11,1993,1,1,0,0,17,4,1,0,5
3568,3568016,"KUW",690,10,11,1993,10,11,1993,0,0,0,0,17,4,1,0,5
3568,3568017,"IRQ",645,20,11,1993,20,11,1993,1,1,0,0,16,4,1,0,5
3568,3568017,"KUW",690,20,11,1993,20,11,1993,0,0,0,0,0,1,0,0,5
3568,3568018,"IRQ",645,2,1,1994,2,1,1994,0,1,0,0,17,4,1,0,5
3568,3568018,"KUW",690,2,1,1994,2,1,1994,1,0,0,0,17,4,1,0,5
4001,4001001,"THI",800,1,1,1994,1,1,1994,1,1,0,0,8,3,2,0,5
4001,4001001,"CAM",811,1,1,1994,1,1,1994,0,0,0,0,0,1,0,0,5
4001,4001002,"THI",800,22,3,1994,22,3,1994,1,1,0,0,8,3,2,0,5
4001,4001002,"CAM",811,22,3,1994,22,3,1994,0,0,0,0,0,1,0,0,5
4001,4001003,"THI",800,29,3,1994,29,3,1994,1,1,0,0,7,3,2,0,5
4001,4001003,"CAM",811,29,3,1994,29,3,1994,0,0,0,0,0,1,0,0,5
4001,4001004,"THI",800,4,4,1994,4,4,1994,1,1,0,0,7,3,2,0,5
4001,4001004,"CAM",811,4,4,1994,4,4,1994,0,0,0,0,0,1,0,0,5
4001,4001005,"THI",800,21,4,1994,21,4,1994,0,1,-9,-9,17,4,2,0,5
4001,4001005,"CAM",811,21,4,1994,21,4,1994,1,0,-9,-9,17,4,2,0,5
4001,4001006,"THI",800,26,4,1994,26,4,1994,1,1,0,0,7,3,2,0,5
4001,4001006,"CAM",811,26,4,1994,26,4,1994,0,0,0,0,0,1,0,0,5
4001,4001007,"THI",800,14,5,1994,14,5,1994,1,1,0,0,8,3,2,0,5
4001,4001007,"CAM",811,14,5,1994,14,5,1994,0,0,0,0,0,1,0,0,5
4001,4001008,"THI",800,17,10,1994,17,10,1994,1,1,0,0,7,3,2,0,5
4001,4001008,"CAM",811,17,10,1994,17,10,1994,0,0,0,0,0,1,0,0,5
4001,4001009,"THI",800,28,2,1995,28,2,1995,0,1,1,2,17,4,2,0,5
4001,4001009,"CAM",811,28,2,1995,28,2,1995,1,0,0,0,17,4,2,0,5
4001,4001010,"THI",800,27,3,1995,27,3,1995,1,1,0,0,7,3,2,0,5
4001,4001010,"CAM",811,27,3,1995,27,3,1995,0,0,0,0,0,1,0,0,5
4001,4001011,"THI",800,3,4,1995,3,4,1995,1,1,0,0,7,3,2,0,5
4001,4001011,"CAM",811,3,4,1995,3,4,1995,0,0,0,0,0,1,0,0,5
4001,4001012,"THI",800,6,4,1995,6,4,1995,0,1,0,0,0,1,0,0,5
4001,4001012,"CAM",811,6,4,1995,6,4,1995,1,0,0,0,12,3,2,0,5
4001,4001013,"THI",800,15,6,1995,15,6,1995,1,1,0,0,7,3,2,0,5
4001,4001013,"CAM",811,15,6,1995,15,6,1995,0,0,0,0,0,1,0,0,5
4001,4001014,"THI",800,6,7,1995,6,7,1995,1,1,0,0,8,3,2,0,5
4001,4001014,"CAM",811,6,7,1995,6,7,1995,0,0,0,0,0,1,0,0,5
4001,4001015,"THI",800,10,7,1995,10,7,1995,1,1,-9,-9,17,4,2,0,5
4001,4001015,"CAM",811,10,7,1995,10,7,1995,0,0,-9,-9,17,4,2,0,5
4001,4001016,"THI",800,6,10,1995,6,10,1995,0,1,-9,-9,17,4,2,0,5
4001,4001016,"CAM",811,6,10,1995,6,10,1995,1,0,1,3,17,4,2,0,5
4001,4001017,"THI",800,7,1,1996,7,1,1996,1,1,0,0,16,4,2,0,5
4001,4001017,"CAM",811,7,1,1996,7,1,1996,0,0,0,0,0,1,0,0,5
4001,4001018,"THI",800,7,1,1996,7,1,1996,0,1,0,0,0,1,0,0,5
4001,4001018,"CAM",811,7,1,1996,7,1,1996,1,0,0,0,12,3,2,0,5
4001,4001019,"THI",800,19,1,1996,19,1,1996,1,1,0,0,7,3,2,0,5
4001,4001019,"CAM",811,19,1,1996,19,1,1996,0,0,0,0,0,1,0,0,5
4001,4001020,"THI",800,21,1,1996,21,1,1996,1,1,0,0,7,3,2,0,5
4001,4001020,"CAM",811,21,1,1996,21,1,1996,0,0,0,0,0,1,0,0,5
4001,4001021,"THI",800,29,1,1996,29,1,1996,1,1,0,0,8,3,2,0,5
4001,4001021,"CAM",811,29,1,1996,29,1,1996,0,0,0,0,0,1,0,0,5
4001,4001022,"THI",800,22,2,1996,22,2,1996,1,1,0,0,7,3,2,0,5
4001,4001022,"CAM",811,22,2,1996,22,2,1996,0,0,0,0,0,1,0,0,5
4001,4001023,"THI",800,26,5,1996,26,5,1996,0,1,0,0,17,4,1,0,5
4001,4001023,"CAM",811,26,5,1996,26,5,1996,1,0,1,1,17,4,1,0,5
4001,4001024,"THI",800,23,9,1996,23,9,1996,1,1,0,0,15,4,1,0,5
4001,4001024,"CAM",811,23,9,1996,23,9,1996,0,0,0,0,0,1,0,0,5
4001,4001025,"THI",800,23,9,1996,23,9,1996,0,1,-9,-9,17,4,1,0,5
4001,4001025,"CAM",811,23,9,1996,23,9,1996,1,0,0,0,17,4,1,0,5
4002,4002001,"MYA",775,8,2,1995,8,2,1995,0,0,0,0,0,1,0,0,5
4002,4002001,"THI",800,8,2,1995,8,2,1995,1,1,0,0,7,3,2,0,5
4002,4002002,"MYA",775,16,2,1995,16,2,1995,0,0,0,0,0,1,0,0,5
4002,4002002,"THI",800,16,2,1995,16,2,1995,1,1,0,0,8,3,2,0,5
4002,4002003,"MYA",775,20,2,1995,20,2,1995,0,0,0,0,0,1,0,0,5
4002,4002003,"THI",800,20,2,1995,20,2,1995,1,1,0,0,7,3,2,0,5
4002,4002004,"MYA",775,1,3,1995,1,3,1995,1,0,0,0,16,4,2,0,5
4002,4002004,"THI",800,1,3,1995,1,3,1995,0,1,0,0,0,1,0,0,5
4003,4003001,"MYA",775,3,1,1996,4,1,1996,1,1,0,0,11,3,1,0,5
4003,4003001,"THI",800,3,1,1996,4,1,1996,0,0,0,0,0,1,0,0,5
4003,4003002,"MYA",775,4,1,1996,4,1,1996,0,1,0,0,0,1,0,0,5
4003,4003002,"THI",800,4,1,1996,4,1,1996,1,0,0,0,8,3,1,0,5
4003,4003003,"MYA",775,8,1,1996,8,1,1996,0,1,0,0,0,1,0,0,5
4003,4003003,"THI",800,8,1,1996,8,1,1996,1,0,0,0,7,3,2,0,5
4004,4004001,"CAM",811,24,1,1996,30,1,1996,0,0,0,0,0,1,0,0,5
4004,4004001,"VTM",816,24,1,1996,30,1,1996,1,1,0,0,14,4,1,0,5
4004,4004002,"CAM",811,30,1,1996,30,1,1996,1,0,0,0,11,3,1,0,5
4004,4004002,"VTM",816,30,1,1996,30,1,1996,0,1,0,0,0,1,0,0,5
4005,4005001,"IND",750,25,6,1995,25,6,1995,0,0,0,0,17,4,4,0,5
4005,4005001,"BNG",771,25,6,1995,25,6,1995,1,1,0,0,17,4,4,0,5
4006,4006001,"IND",750,20,5,1996,22,5,1996,1,1,0,0,8,3,4,0,5
4006,4006001,"BNG",771,20,5,1996,22,5,1996,0,0,0,0,0,1,0,0,5
4007,4007001,"IND",750,17,9,1993,17,9,1993,0,0,0,0,17,4,1,0,5
4007,4007001,"PAK",770,17,9,1993,17,9,1993,1,1,1,3,17,4,1,0,5
4007,4007002,"IND",750,7,11,1993,7,11,1993,0,0,0,0,17,4,1,0,5
4007,4007002,"PAK",770,7,11,1993,7,11,1993,1,1,1,3,17,4,1,0,5
4007,4007003,"IND",750,10,1,1994,12,1,1994,0,0,0,0,17,4,1,0,5
4007,4007003,"PAK",770,10,1,1994,12,1,1994,1,1,0,0,17,4,1,0,5
4007,4007004,"IND",750,12,5,1994,12,5,1994,0,0,0,0,0,1,0,0,5
4007,4007004,"PAK",770,12,5,1994,12,5,1994,1,1,0,0,16,4,1,0,5
4007,4007005,"IND",750,29,9,1994,29,9,1994,1,0,0,0,16,4,1,0,5
4007,4007005,"PAK",770,29,9,1994,29,9,1994,0,1,0,0,0,1,0,0,5
4007,4007006,"IND",750,5,10,1994,5,10,1994,1,0,0,0,16,4,1,0,5
4007,4007006,"PAK",770,5,10,1994,5,10,1994,0,1,0,0,0,1,0,0,5
4007,4007007,"IND",750,18,10,1994,18,10,1994,1,0,0,0,16,4,1,0,5
4007,4007007,"PAK",770,18,10,1994,18,10,1994,0,1,0,0,0,1,0,0,5
4007,4007008,"IND",750,6,12,1994,12,12,1994,1,0,0,0,16,4,1,0,5
4007,4007008,"PAK",770,6,12,1994,12,12,1994,0,1,1,1,0,1,0,0,5
4007,4007009,"IND",750,11,12,1994,11,12,1994,1,0,0,0,16,4,1,0,5
4007,4007009,"PAK",770,11,12,1994,11,12,1994,0,1,0,0,0,1,0,0,5
4007,4007010,"IND",750,22,12,1994,29,12,1994,1,0,0,0,16,4,1,0,5
4007,4007010,"PAK",770,22,12,1994,29,12,1994,0,1,0,0,0,1,0,0,5
4007,4007011,"IND",750,7,1,1995,7,1,1995,0,0,0,0,0,1,0,0,5
4007,4007011,"PAK",770,7,1,1995,7,1,1995,1,1,0,0,8,3,1,0,5
4007,4007012,"IND",750,17,1,1995,23,1,1995,1,0,0,0,16,4,1,0,5
4007,4007012,"PAK",770,17,1,1995,23,1,1995,0,1,1,1,0,1,0,0,5
4007,4007013,"IND",750,29,1,1995,29,1,1995,0,0,1,1,17,4,1,0,5
4007,4007013,"PAK",770,29,1,1995,29,1,1995,1,1,-9,-9,17,4,1,0,5
4007,4007014,"IND",750,20,2,1995,20,2,1995,0,0,0,0,0,1,0,0,5
4007,4007014,"PAK",770,20,2,1995,20,2,1995,1,1,0,0,16,4,1,0,5
4007,4007015,"IND",750,11,4,1995,11,4,1995,0,0,1,1,0,1,0,0,5
4007,4007015,"PAK",770,11,4,1995,11,4,1995,1,1,0,0,16,4,1,0,5
4007,4007016,"IND",750,17,4,1995,17,4,1995,0,0,-9,-9,17,4,1,0,5
4007,4007016,"PAK",770,17,4,1995,17,4,1995,1,1,-9,-9,17,4,1,0,5
4007,4007017,"IND",750,24,5,1995,24,5,1995,1,0,0,0,16,4,1,0,5
4007,4007017,"PAK",770,24,5,1995,24,5,1995,0,1,0,0,0,1,0,0,5
4007,4007018,"IND",750,27,5,1995,27,5,1995,1,0,0,0,16,4,1,0,5
4007,4007018,"PAK",770,27,5,1995,27,5,1995,0,1,0,0,0,1,0,0,5
4007,4007019,"IND",750,29,5,1995,29,5,1995,0,0,-9,-9,0,1,0,0,5
4007,4007019,"PAK",770,29,5,1995,29,5,1995,1,1,0,0,16,4,1,0,5
4007,4007020,"IND",750,10,7,1995,10,7,1995,0,0,-9,-9,17,4,1,0,5
4007,4007020,"PAK",770,10,7,1995,10,7,1995,1,1,-9,-9,17,4,1,0,5
4007,4007021,"IND",750,15,8,1995,15,8,1995,1,0,0,0,16,4,1,0,5
4007,4007021,"PAK",770,15,8,1995,15,8,1995,0,1,0,0,0,1,0,0,5
4007,4007022,"IND",750,16,8,1995,16,8,1995,1,0,0,0,16,4,1,0,5
4007,4007022,"PAK",770,16,8,1995,16,8,1995,0,1,0,0,0,1,0,0,5
4007,4007023,"IND",750,27,1,1996,30,1,1996,0,0,0,0,17,4,1,0,5
4007,4007023,"PAK",770,27,1,1996,30,1,1996,1,1,-9,-9,17,4,1,0,5
4007,4007024,"IND",750,1,2,1996,1,2,1996,1,0,0,0,8,3,1,0,5
4007,4007024,"PAK",770,1,2,1996,1,2,1996,0,1,0,0,0,1,0,0,5
4007,4007025,"IND",750,11,2,1996,11,2,1996,0,0,0,0,17,4,1,0,5
4007,4007025,"PAK",770,11,2,1996,11,2,1996,1,1,-9,-9,17,4,1,0,5
4007,4007026,"IND",750,17,2,1996,18,2,1996,1,0,0,0,16,4,1,0,5
4007,4007026,"PAK",770,17,2,1996,18,2,1996,0,1,0,0,0,1,0,0,5
4007,4007027,"IND",750,22,2,1996,22,2,1996,0,0,-9,-9,17,4,1,0,5
4007,4007027,"PAK",770,22,2,1996,22,2,1996,1,1,-9,-9,17,4,1,0,5
4007,4007028,"IND",750,8,6,1996,30,6,1996,0,0,-9,-9,17,4,1,0,5
4007,4007028,"PAK",770,8,6,1996,30,6,1996,1,1,-9,-9,17,4,1,0,5
4007,4007029,"IND",750,7,9,1996,7,9,1996,1,0,0,0,17,4,1,0,5
4007,4007029,"PAK",770,7,9,1996,7,9,1996,0,1,0,0,17,4,1,0,5
4007,4007030,"IND",750,17,10,1996,17,10,1996,1,0,0,0,16,4,1,0,5
4007,4007030,"PAK",770,17,10,1996,17,10,1996,0,1,0,0,0,1,0,0,5
4007,4007031,"IND",750,9,4,1997,14,4,1997,0,0,-9,-9,17,4,1,0,5
4007,4007031,"PAK",770,9,4,1997,14,4,1997,1,1,-9,-9,17,4,1,0,5
4007,4007032,"IND",750,22,8,1997,26,8,1997,0,0,2,75,17,4,1,0,5
4007,4007032,"PAK",770,22,8,1997,26,8,1997,1,1,2,71,17,4,1,0,5
4007,4007033,"IND",750,2,9,1997,7,9,1997,0,0,1,8,17,4,1,0,5
4007,4007033,"PAK",770,2,9,1997,7,9,1997,1,1,-9,-9,17,4,1,0,5
4007,4007034,"IND",750,27,9,1997,4,10,1997,0,0,1,5,17,4,1,0,5
4007,4007034,"PAK",770,27,9,1997,4,10,1997,1,1,2,51,17,4,1,0,5
4007,4007035,"IND",750,10,1,1998,10,1,1998,0,0,0,0,0,1,0,0,5
4007,4007035,"PAK",770,10,1,1998,10,1,1998,1,1,0,0,16,4,1,0,5
4007,4007036,"IND",750,24,1,1998,24,1,1998,0,0,-9,-9,0,1,0,0,5
4007,4007036,"PAK",770,24,1,1998,24,1,1998,1,1,0,0,16,4,1,0,5
4007,4007037,"IND",750,29,4,1998,30,4,1998,0,0,-9,-9,17,4,1,0,5
4007,4007037,"PAK",770,29,4,1998,30,4,1998,1,1,-9,-9,17,4,1,0,5
4007,4007038,"IND",750,20,5,1998,26,5,1998,0,0,-9,-9,17,4,1,0,5
4007,4007038,"PAK",770,20,5,1998,26,5,1998,1,1,-9,-9,17,4,1,0,5
4007,4007039,"IND",750,28,5,1998,28,5,1998,0,0,0,0,0,1,0,0,5
4007,4007039,"PAK",770,28,5,1998,28,5,1998,1,1,0,0,8,3,4,0,5
4007,4007040,"IND",750,23,6,1998,2,7,1998,0,0,1,5,17,4,1,0,5
4007,4007040,"PAK",770,23,6,1998,2,7,1998,1,1,-9,-9,17,4,1,0,5
4007,4007041,"IND",750,17,7,1998,17,7,1998,1,0,0,0,16,4,1,0,5
4007,4007041,"PAK",770,17,7,1998,17,7,1998,0,1,-9,-9,0,1,0,0,5
4007,4007042,"IND",750,12,10,1998,6,12,1998,0,0,-9,-9,17,4,1,0,5
4007,4007042,"PAK",770,12,10,1998,6,12,1998,1,1,1,16,17,4,1,0,5
4007,4007043,"IND",750,19,1,1999,19,1,1999,0,0,-9,-9,17,4,1,0,5
4007,4007043,"PAK",770,19,1,1999,19,1,1999,1,1,1,4,17,4,1,0,5
4007,4007044,"IND",750,30,3,1999,30,3,1999,0,0,-9,-9,17,4,1,0,5
4007,4007044,"PAK",770,30,3,1999,30,3,1999,1,1,1,2,17,4,1,0,5
4007,4007045,"IND",750,9,5,1999,17,7,1999,0,0,4,410,0,1,0,0,5
4007,4007045,"PAK",770,9,5,1999,17,7,1999,1,1,5,698,20,5,1,0,5
4008,4008001,"THI",800,31,5,1995,31,5,1995,0,0,0,0,17,4,1,0,5
4008,4008001,"VTM",816,31,5,1995,31,5,1995,1,1,1,2,17,4,1,0,5
4009,4009001,"COL",100,-9,10,1995,-9,10,1995,0,0,0,0,0,1,0,0,5
4009,4009001,"VEN",101,-9,10,1995,-9,10,1995,1,1,0,0,12,3,4,0,5
4009,4009002,"COL",100,8,10,1995,8,10,1995,0,0,0,0,0,1,0,0,5
4009,4009002,"VEN",101,8,10,1995,8,10,1995,1,1,0,0,12,3,4,0,5
4009,4009003,"COL",100,-9,10,1995,-9,10,1995,0,0,0,0,0,1,0,0,5
4009,4009003,"VEN",101,-9,10,1995,-9,10,1995,1,1,0,0,15,4,4,0,5
4010,4010001,"HON",91,26,1,1993,20,2,1993,1,1,0,0,11,3,2,0,5
4010,4010001,"SAL",92,26,1,1993,20,2,1993,0,0,0,0,0,1,0,0,5
4011,4011001,"HON",91,8,4,1995,8,4,1995,0,0,0,0,0,1,0,0,5
4011,4011001,"NIC",93,8,4,1995,8,4,1995,1,1,0,0,15,4,2,0,5
4011,4011002,"HON",91,9,4,1995,9,4,1995,0,0,0,0,17,4,2,0,5
4011,4011002,"NIC",93,9,4,1995,9,4,1995,1,1,0,0,17,4,2,0,5
4011,4011003,"HON",91,29,5,1995,2,6,1995,1,0,0,0,15,4,2,0,5
4011,4011003,"NIC",93,29,5,1995,2,6,1995,0,1,0,0,0,1,0,0,5
4011,4011004,"HON",91,31,5,1995,31,5,1995,1,0,0,0,17,4,2,0,5
4011,4011004,"NIC",93,31,5,1995,31,5,1995,0,1,0,0,17,4,2,0,5
4011,4011005,"HON",91,13,6,1995,13,6,1995,0,0,0,0,0,1,0,0,5
4011,4011005,"NIC",93,13,6,1995,13,6,1995,1,1,0,0,11,3,2,0,5
4012,4012001,"HON",91,22,12,1995,22,12,1995,1,1,0,0,1,2,2,0,5
4012,4012001,"NIC",93,22,12,1995,22,12,1995,0,0,0,0,0,1,0,0,5
4013,4013001,"ECU",130,9,1,1995,11,1,1995,1,1,0,0,17,4,1,0,5
4013,4013001,"PER",135,9,1,1995,11,1,1995,0,0,0,0,17,4,1,0,5
4013,4013002,"ECU",130,9,1,1995,9,1,1995,1,1,0,0,15,4,1,0,5
4013,4013002,"PER",135,9,1,1995,9,1,1995,0,0,0,0,0,1,0,0,5
4013,4013003,"ECU",130,23,1,1995,23,1,1995,0,1,0,0,0,1,0,0,5
4013,4013003,"PER",135,23,1,1995,23,1,1995,1,0,0,0,12,3,1,0,5
4013,4013004,"ECU",130,26,1,1995,2,3,1995,1,1,3,-9,17,4,1,0,5
4013,4013004,"PER",135,26,1,1995,2,3,1995,0,0,3,-9,17,4,1,0,5
4013,4013005,"ECU",130,27,1,1995,27,1,1995,1,1,0,0,10,3,1,0,5
4013,4013005,"PER",135,27,1,1995,27,1,1995,0,0,0,0,0,1,0,0,5
4013,4013006,"ECU",130,28,1,1995,28,1,1995,1,1,0,0,7,3,1,0,5
4013,4013006,"PER",135,28,1,1995,28,1,1995,0,0,0,0,0,1,0,0,5
4013,4013007,"ECU",130,28,1,1995,28,1,1995,0,1,0,0,0,1,0,0,5
4013,4013007,"PER",135,28,1,1995,28,1,1995,1,0,0,0,12,3,1,0,5
4013,4013008,"ECU",130,29,1,1995,31,1,1995,0,1,0,0,0,1,0,0,5
4013,4013008,"PER",135,29,1,1995,31,1,1995,1,0,0,0,11,3,1,0,5
4013,4013009,"ECU",130,9,3,1995,11,3,1995,1,1,0,0,17,4,1,0,5
4013,4013009,"PER",135,9,3,1995,11,3,1995,0,0,1,4,17,4,1,0,5
4013,4013010,"ECU",130,22,3,1995,22,3,1995,1,1,0,0,17,4,1,0,5
4013,4013010,"PER",135,22,3,1995,22,3,1995,0,0,0,0,17,4,1,0,5
4013,4013011,"ECU",130,27,3,1995,27,3,1995,1,1,1,-9,17,4,1,0,5
4013,4013011,"PER",135,27,3,1995,27,3,1995,0,0,1,-9,17,4,1,0,5
4013,4013012,"ECU",130,9,5,1995,9,5,1995,1,1,-9,-9,17,4,1,0,5
4013,4013012,"PER",135,9,5,1995,9,5,1995,0,0,1,-9,17,4,1,0,5
4014,4014001,"BLZ",80,15,10,1993,15,10,1993,1,1,0,0,12,3,1,0,5
4014,4014001,"GUA",90,15,10,1993,15,10,1993,0,0,0,0,0,1,0,0,5
4014,4014002,"BLZ",80,16,10,1993,16,10,1993,0,1,0,0,0,1,0,0,5
4014,4014002,"GUA",90,16,10,1993,16,10,1993,1,0,0,0,11,3,1,0,5
4015,4015001,"BLZ",80,25,8,1995,25,8,1995,1,1,0,0,12,3,1,0,5
4015,4015001,"GUA",90,25,8,1995,25,8,1995,0,0,0,0,0,1,0,0,5
4015,4015002,"BLZ",80,-9,9,1995,-9,9,1995,1,1,0,0,12,3,1,0,5
4015,4015002,"GUA",90,-9,9,1995,-9,9,1995,0,0,0,0,0,1,0,0,5
4015,4015003,"BLZ",80,23,9,1995,23,9,1995,0,1,0,0,0,1,0,0,5
4015,4015003,"GUA",90,23,9,1995,23,9,1995,1,0,0,0,11,3,1,0,5
4016,4016001,"USA",2,18,10,1993,29,9,1994,1,1,0,0,13,4,3,0,5
4016,4016001,"CAN",20,18,10,1993,29,9,1994,1,1,0,0,13,4,3,0,5
4016,4016001,"HAI",41,18,10,1993,29,9,1994,0,0,0,0,0,1,0,0,5
4016,4016001,"ARG",160,18,10,1993,29,9,1994,1,1,0,0,13,4,3,0,5
4016,4016001,"UKG",200,20,10,1993,29,9,1994,1,1,0,0,13,4,3,0,5
4016,4016001,"NTH",210,20,10,1993,29,9,1994,1,1,0,0,13,4,3,0,5
4016,4016001,"FRN",220,18,10,1993,29,9,1994,1,1,0,0,13,4,3,0,5
4016,4016002,"HAI",41,29,5,1994,29,9,1994,0,0,0,0,0,1,0,0,5
4016,4016002,"DOM",42,29,5,1994,29,9,1994,1,1,0,0,13,4,3,0,5
4016,4016003,"USA",2,-9,6,1994,-9,6,1994,1,1,0,0,7,3,3,0,5
4016,4016003,"HAI",41,-9,6,1994,-9,6,1994,0,0,0,0,0,1,0,0,5
4016,4016004,"USA",2,13,7,1994,-9,7,1994,1,1,0,0,7,3,3,0,5
4016,4016004,"HAI",41,13,7,1994,-9,7,1994,0,0,0,0,0,1,0,0,5
4016,4016005,"USA",2,31,7,1994,31,7,1994,1,1,0,0,1,2,3,0,5
4016,4016005,"HAI",41,31,7,1994,31,7,1994,0,0,0,0,0,1,0,0,5
4016,4016006,"USA",2,-9,8,1994,-9,8,1994,0,1,0,0,0,1,0,0,5
4016,4016006,"HAI",41,-9,8,1994,-9,8,1994,1,0,0,0,7,3,2,0,5
4016,4016007,"HAI",41,-9,9,1994,-9,9,1994,0,0,0,0,0,1,0,0,5
4016,4016007,"UKG",200,-9,9,1994,-9,9,1994,1,1,0,0,7,3,3,0,5
4016,4016008,"USA",2,7,9,1994,12,9,1994,1,1,0,0,7,3,3,0,5
4016,4016008,"HAI",41,7,9,1994,12,9,1994,0,0,0,0,0,1,0,0,5
4016,4016009,"USA",2,10,9,1994,18,9,1994,1,1,0,0,7,3,3,0,5
4016,4016009,"HAI",41,10,9,1994,18,9,1994,0,0,0,0,0,1,0,0,5
4016,4016010,"USA",2,11,9,1994,11,9,1994,1,1,0,0,1,2,3,0,5
4016,4016010,"HAI",41,11,9,1994,11,9,1994,0,0,0,0,0,1,0,0,5
4016,4016011,"USA",2,14,9,1994,14,9,1994,1,1,0,0,1,2,3,0,5
4016,4016011,"HAI",41,14,9,1994,14,9,1994,0,0,0,0,0,1,0,0,5
4016,4016012,"USA",2,15,9,1994,15,9,1994,1,1,0,0,1,2,3,0,5
4016,4016012,"HAI",41,15,9,1994,15,9,1994,0,0,0,0,0,1,0,0,5
4016,4016013,"USA",2,15,9,1994,15,9,1994,1,1,0,0,10,3,3,0,5
4016,4016013,"HAI",41,15,9,1994,15,9,1994,0,0,0,0,0,1,0,0,5
4016,4016014,"USA",2,17,9,1994,17,9,1994,1,1,0,0,1,2,3,0,5
4016,4016014,"HAI",41,17,9,1994,17,9,1994,0,0,0,0,0,1,0,0,5
4018,4018001,"CHN",710,-9,1,1993,-9,4,1993,0,0,1,2,17,4,2,0,5
4018,4018001,"PRK",731,-9,1,1993,-9,4,1993,1,1,-9,-9,17,4,2,0,5
4019,4019001,"CHN",710,-9,4,1995,-9,4,1995,0,0,0,0,0,1,0,0,5
4019,4019001,"PRK",731,-9,4,1995,-9,4,1995,1,1,0,0,16,4,4,0,5
4020,4020001,"CHN",710,10,1,1995,10,1,1995,0,0,0,0,0,1,0,0,5
4020,4020001,"TAW",713,10,1,1995,10,1,1995,1,1,0,0,16,4,1,0,5
4020,4020002,"CHN",710,2,5,1995,2,5,1995,0,0,0,0,0,1,0,0,5
4020,4020002,"TAW",713,2,5,1995,2,5,1995,1,1,0,0,16,4,1,0,5
4020,4020003,"CHN",710,6,8,1995,6,8,1995,0,0,0,0,0,1,0,0,5
4020,4020003,"TAW",713,6,8,1995,6,8,1995,1,1,0,0,16,4,1,0,5
4020,4020004,"CHN",710,1,9,1995,3,9,1995,0,0,0,0,0,1,0,0,5
4020,4020004,"TAW",713,1,9,1995,3,9,1995,1,1,0,0,7,3,1,0,5
4020,4020005,"CHN",710,7,9,1995,7,9,1995,0,0,0,0,0,1,0,0,5
4020,4020005,"TAW",713,7,9,1995,7,9,1995,1,1,0,0,7,3,1,0,5
4020,4020006,"CHN",710,16,9,1995,16,9,1995,0,0,0,0,0,1,0,0,5
4020,4020006,"TAW",713,16,9,1995,16,9,1995,1,1,0,0,7,3,1,0,5
4021,4021001,"USA",2,3,3,1993,18,3,1993,1,1,0,0,7,3,2,0,5
4021,4021001,"PRK",731,3,3,1993,18,3,1993,0,0,0,0,0,1,0,0,5
4021,4021001,"ROK",732,3,3,1993,18,3,1993,1,1,0,0,7,3,2,0,5
4021,4021002,"PRK",731,8,3,1993,24,3,1993,1,0,0,0,8,3,2,0,5
