dispnum,incidnum,stday,stmon,styear,endday,endmon,endyear,duration,tbi,fatality,fatalpre,action,hostlev,numa,version
4028,4028001,-9,12,1996,-9,12,1996,-9,-9,0,0,11,3,1,5
4028,4028004,28,4,1997,28,4,1997,1,2,0,0,11,3,1,5
4028,4028010,-9,7,1997,23,9,1997,-9,-9,0,0,15,4,1,5
4029,4029001,-9,8,1993,-9,8,1993,-9,-9,0,0,7,3,1,5
4030,4030001,-9,5,1994,-9,5,1994,-9,-9,0,0,7,3,1,5
4030,4030002,-9,7,1994,-9,7,1994,-9,-9,0,0,13,4,1,5
4030,4030004,-9,8,1994,-9,8,1994,-9,-9,0,0,7,3,1,5
4030,4030003,2,7,1994,2,7,1994,1,-9,0,0,15,4,1,5
4031,4031007,14,3,1995,14,3,1995,1,1,0,0,1,2,1,5
4031,4031003,8,3,1995,8,3,1995,1,1,0,0,1,2,1,5
4031,4031011,27,3,1995,16,4,1995,21,1,0,0,7,3,1,5
4031,4031004,9,3,1995,17,3,1995,9,0,0,0,15,4,1,5
4031,4031013,28,3,1995,28,3,1995,1,15,0,0,1,2,1,5
4031,4031002,7,3,1995,16,4,1995,41,1,0,0,7,3,1,5
4031,4031005,9,3,1995,9,3,1995,1,0,0,0,16,4,1,5
4031,4031006,9,3,1995,16,3,1995,8,5,0,0,15,4,1,5
4031,4031010,26,3,1995,28,3,1995,3,1,0,0,7,3,1,5
4031,4031015,12,4,1995,16,4,1995,5,-9,0,0,7,3,1,5
4031,4031001,7,3,1995,16,4,1995,41,0,0,0,7,3,1,5
4031,4031008,15,3,1995,15,3,1995,1,11,0,0,1,2,1,5
4031,4031009,26,3,1995,26,3,1995,1,0,0,0,16,4,1,5
4032,4032001,30,1,1993,30,1,1993,1,1,0,0,1,2,1,5
4035,4035002,11,9,1994,30,9,1994,20,64,0,0,7,3,1,5
4035,4035003,14,11,1994,14,11,1994,1,-9,0,0,8,3,1,5
4035,4035001,-9,6,1994,-9,6,1994,-9,-9,0,0,12,3,1,5
4038,4038002,8,4,1993,8,4,1993,1,3,1,1,16,4,1,5
4038,4038001,22,1,1993,22,1,1993,1,76,0,0,1,2,1,5
4038,4038003,11,4,1993,11,4,1993,1,-9,0,0,16,4,1,5
4039,4039001,14,10,1993,14,10,1993,1,-9,0,0,16,4,1,5
4040,4040005,19,10,1994,23,10,1994,5,1,0,0,8,3,1,5
4040,4040011,8,2,1995,8,2,1995,1,113,0,0,12,3,1,5
4040,4040008,12,11,1994,30,11,1994,19,5,0,0,10,3,1,5
4040,4040007,10,11,1994,20,11,1994,11,2,0,0,7,3,1,5
4040,4040009,17,11,1994,17,11,1994,1,83,0,0,7,3,1,5
4040,4040001,8,6,1994,8,6,1994,1,-9,0,0,1,2,1,5
4040,4040003,18,9,1994,18,9,1994,1,1,0,0,16,4,1,5
4040,4040002,-9,9,1994,-9,9,1994,-9,-9,0,0,4,2,1,5
4040,4040013,8,6,1995,8,6,1995,1,-9,0,0,7,3,1,5
4040,4040006,20,10,1994,24,10,1994,5,21,0,0,4,2,1,5
4040,4040010,8,2,1995,8,2,1995,1,0,0,0,7,3,1,5
4040,4040004,19,9,1994,19,9,1994,1,30,0,0,4,2,1,5
4041,4041001,10,4,1994,10,4,1994,1,-9,1,2,16,4,1,5
4041,4041003,8,9,1994,8,9,1994,1,-9,0,0,11,3,1,5
4041,4041002,-9,7,1994,-9,7,1994,-9,-9,0,0,17,4,1,5
4042,4042009,4,4,1995,4,4,1995,1,2,0,0,7,3,1,5
4042,4042005,15,8,1994,15,8,1994,1,50,0,0,16,4,1,5
4042,4042013,27,9,1995,-9,9,1995,-9,-9,0,0,15,4,1,5
4042,4042003,4,6,1994,4,6,1994,1,72,0,0,7,3,1,5
4042,4042011,10,5,1995,11,5,1995,2,14,0,0,7,3,1,5
4042,4042012,24,5,1995,24,5,1995,1,126,0,0,7,3,1,5
4042,4042004,15,8,1994,15,8,1994,1,0,0,0,15,4,1,5
4042,4042006,4,10,1994,4,10,1994,1,170,0,0,16,4,1,5
4042,4042010,6,4,1995,6,4,1995,1,34,0,0,7,3,1,5
4042,4042008,23,3,1995,23,3,1995,1,12,0,0,12,3,1,5
4042,4042001,26,11,1993,-9,7,1994,-9,124,0,0,15,4,1,5
4042,4042007,23,3,1995,23,3,1995,1,0,0,0,7,3,1,5
4042,4042002,30,3,1994,30,3,1994,1,66,0,0,7,3,1,5
4043,4043003,6,8,1993,6,8,1993,1,7,1,1,16,4,1,5
4043,4043001,1,7,1993,1,7,1993,1,-9,0,0,1,2,1,5
4043,4043009,11,8,1994,11,8,1994,1,0,0,0,12,3,1,5
4043,4043002,-9,7,1993,-9,8,1993,-9,-9,0,0,12,3,1,5
4043,4043004,13,8,1993,13,8,1993,1,3,0,0,12,3,1,5
4043,4043010,11,8,1994,14,8,1994,4,-9,0,0,15,4,1,5
4043,4043005,16,8,1993,16,8,1993,1,112,1,1,16,4,1,5
4043,4043007,5,3,1994,5,3,1994,1,32,0,0,16,4,1,5
4043,4043008,6,4,1994,6,4,1994,1,127,0,0,11,3,1,5
4043,4043006,6,12,1993,-9,12,1993,-9,89,0,0,11,3,1,5
4045,4045001,-9,3,1995,-9,3,1995,-9,-9,0,0,7,3,1,5
4046,4046005,-9,6,1994,-9,6,1994,-9,-9,0,0,1,2,1,5
4046,4046002,23,4,1994,28,4,1994,6,-9,0,0,7,3,1,5
4046,4046006,13,6,1994,13,6,1994,1,-9,0,0,11,3,1,5
4046,4046001,23,4,1994,28,4,1994,6,0,0,0,7,3,1,5
4046,4046004,4,5,1994,5,5,1994,2,-9,0,0,11,3,1,5
4046,4046003,-9,5,1994,-9,5,1994,-9,-9,0,0,12,3,1,5
4048,4048001,26,1,1993,-9,1,1993,-9,-9,0,0,7,3,1,5
4050,4050003,9,4,1994,10,4,1994,2,1,0,0,7,3,1,5
4050,4050002,9,4,1994,10,4,1994,2,0,0,0,7,3,1,5
4050,4050001,8,4,1994,8,4,1994,1,1,0,0,7,3,1,5
4050,4050004,10,4,1994,-9,4,1994,-9,-9,0,0,15,4,1,5
4051,4051001,15,2,1993,-9,2,1993,-9,-9,0,0,7,3,1,5
4052,4052001,9,6,1993,12,6,1993,4,-9,0,0,15,4,1,5
4054,4054018,7,8,1993,7,8,1993,1,0,0,0,1,2,6,5
4054,4054022,21,2,1994,21,2,1994,1,0,0,0,1,2,1,5
4054,4054020,13,8,1993,13,8,1993,1,55,0,0,4,2,1,5
4054,4054007,13,7,1993,13,7,1993,1,0,1,-9,17,4,1,5
4054,4054002,-9,4,1993,-9,4,1993,-9,-9,0,0,1,2,2,5
4054,4054019,7,8,1993,7,8,1993,1,6,0,0,11,3,4,5
4054,4054023,21,2,1994,21,2,1994,1,-9,0,0,1,2,1,5
4054,4054009,17,7,1993,18,7,1993,2,0,-9,-9,16,4,1,5
4054,4054011,28,7,1993,4,8,1993,8,0,-9,-9,16,4,1,5
4054,4054021,7,10,1993,7,10,1993,1,137,0,0,1,2,5,5
4054,4054003,8,4,1993,8,4,1993,1,51,0,0,1,2,1,5
4054,4054012,28,7,1993,28,7,1993,1,0,-9,-9,16,4,1,5
4054,4054015,31,7,1993,1,8,1993,2,3,-9,-9,16,4,1,5
4054,4054004,29,5,1993,29,5,1993,1,-9,0,0,11,3,2,5
4054,4054005,-9,7,1993,-9,7,1993,-9,-9,-9,-9,16,4,1,5
4054,4054001,3,3,1993,3,3,1993,1,-9,0,0,11,3,6,5
4054,4054013,28,7,1993,28,7,1993,1,0,0,0,1,2,1,5
4054,4054006,12,7,1993,22,7,1993,11,1,-9,-9,16,4,1,5
4054,4054016,3,8,1993,3,8,1993,1,4,-9,-9,16,4,1,5
4054,4054010,17,7,1993,18,7,1993,2,11,0,0,11,3,1,5
4054,4054008,13,7,1993,13,7,1993,1,4,1,-9,17,4,1,5
4055,4055008,-9,5,1995,-9,5,1995,-9,-9,0,0,11,3,1,5
4055,4055001,31,12,1994,1,1,1995,2,9,0,0,16,4,1,5
4055,4055007,22,4,1995,22,4,1995,1,-9,0,0,16,4,1,5
4055,4055003,9,4,1995,11,4,1995,3,1,0,0,16,4,1,5
4055,4055005,13,4,1995,13,4,1995,1,7,0,0,16,4,1,5
4055,4055002,9,1,1995,9,1,1995,1,90,0,0,16,4,1,5
4055,4055004,10,4,1995,10,4,1995,1,3,0,0,8,3,1,5
4055,4055006,20,4,1995,20,4,1995,1,2,0,0,16,4,1,5
4058,4058001,26,6,1993,26,6,1993,1,-9,1,1,17,4,1,5
4060,4060001,25,3,1995,25,3,1995,1,-9,0,0,7,3,1,5
4061,4061002,21,8,1995,21,8,1995,1,-9,0,0,7,3,1,5
4061,4061001,21,8,1995,21,8,1995,1,0,0,0,7,3,1,5
4062,4062001,-9,7,1996,-9,7,1996,-9,-9,0,0,7,3,1,5
4063,4063001,2,9,1996,19,9,1996,18,-9,0,0,7,3,1,5
4063,4063002,-9,9,1996,-9,9,1996,-9,-9,0,0,7,3,1,5
4064,4064002,11,7,1995,12,7,1995,2,5,0,0,7,3,1,5
4064,4064015,-9,2,1996,-9,2,1996,-9,-9,0,0,7,3,1,5
4064,4064013,1,12,1995,1,12,1995,1,18,0,0,1,2,1,5
4064,4064019,-9,3,1996,-9,3,1996,-9,-9,0,0,7,3,1,5
4064,4064004,19,7,1995,28,7,1995,10,2,0,0,8,3,1,5
4064,4064006,-9,8,1995,-9,8,1995,-9,-9,0,0,11,3,1,5
4064,4064007,15,8,1995,25,8,1995,11,0,0,0,7,3,1,5
4064,4064008,15,8,1995,15,8,1995,1,-9,0,0,8,3,1,5
4064,4064001,-9,7,1995,-9,7,1995,-9,-9,0,0,11,3,1,5
4064,4064017,13,2,1996,13,2,1996,1,-9,0,0,8,3,1,5
4064,4064005,21,7,1995,28,7,1995,8,-9,0,0,7,3,1,5
4064,4064021,8,3,1996,25,3,1996,18,0,0,0,8,3,1,5
4064,4064018,-9,3,1996,-9,3,1996,-9,-9,0,0,7,3,1,5
4064,4064010,21,10,1995,21,10,1995,1,33,0,0,1,2,1,5
4064,4064023,10,3,1996,28,3,1996,19,-9,0,0,7,3,1,5
4064,4064003,16,7,1995,17,7,1995,2,3,0,0,7,3,1,5
4064,4064014,19,12,1995,19,12,1995,1,-9,0,0,7,3,1,5
4064,4064009,-9,9,1995,-9,9,1995,-9,-9,0,0,7,3,1,5
4064,4064011,23,11,1995,23,11,1995,1,0,0,0,7,3,1,5
4064,4064022,8,3,1996,25,3,1996,18,2,0,0,7,3,1,5
4064,4064012,23,11,1995,23,11,1995,1,8,0,0,8,3,1,5
4064,4064016,13,2,1996,-9,2,1996,-9,0,0,0,8,3,1,5
4065,4065001,23,8,1994,23,8,1994,1,0,0,0,7,3,1,5
4065,4065003,-9,10,1994,-9,10,1994,-9,-9,0,0,7,3,1,5
4065,4065002,23,8,1994,23,8,1994,1,-9,0,0,7,3,1,5
4066,4066001,1,2,1993,4,2,1993,4,-9,0,0,8,3,1,5
4067,4067001,18,2,1993,18,2,1993,1,-9,1,1,17,4,1,5
4068,4068001,26,7,1995,-9,7,1995,-9,-9,0,0,14,4,1,5
4069,4069001,31,3,1993,7,4,1993,8,-9,0,0,15,4,1,5
4071,4071001,23,10,1994,-9,11,1994,-9,-9,0,0,11,3,1,5
4072,4072003,14,5,1993,14,5,1993,1,11,0,0,16,4,1,5
4072,4072007,24,6,1993,-9,6,1993,-9,27,0,0,11,3,1,5
4072,4072004,25,5,1993,25,5,1993,1,0,-9,-9,16,4,1,5
4072,4072008,21,7,1993,25,7,1993,5,-9,-9,-9,16,4,1,5
4072,4072006,-9,6,1993,-9,6,1993,-9,-9,0,0,12,3,1,5
4072,4072005,25,5,1993,25,5,1993,1,-9,0,0,16,4,1,5
4072,4072002,19,4,1993,20,4,1993,2,25,0,0,16,4,1,5
4072,4072001,13,3,1993,13,3,1993,1,37,0,0,16,4,1,5
4073,4073001,11,3,1993,11,3,1993,1,-9,0,0,1,2,1,5
4075,4075003,-9,4,1993,-9,4,1993,-9,-9,-9,-9,17,4,1,5
4075,4075001,5,3,1993,5,3,1993,1,31,-9,-9,17,4,1,5
4075,4075002,4,4,1993,5,4,1993,2,-9,0,0,12,3,1,5
4076,4076001,1,6,1996,2,6,1996,2,-9,-9,-9,16,4,1,5
4076,4076004,20,11,1996,29,11,1996,10,-9,0,0,12,3,1,5
4076,4076003,-9,7,1996,-9,7,1996,-9,-9,-9,-9,16,4,1,5
4076,4076002,-9,7,1996,-9,7,1996,-9,-9,0,0,12,3,1,5
4078,4078002,13,12,1994,13,12,1994,1,39,0,0,12,3,1,5
4078,4078026,9,3,1997,9,3,1997,1,6,0,0,17,4,1,5
4078,4078028,-9,4,1997,14,4,1997,-9,-9,0,0,12,3,1,5
4078,4078020,22,9,1996,22,9,1996,1,-9,-9,-9,16,4,1,5
4078,4078029,11,4,1997,14,4,1997,4,3,-9,-9,16,4,1,5
4078,4078022,8,1,1997,8,1,1997,1,26,0,0,12,3,1,5
4078,4078016,1,2,1996,23,2,1996,23,67,-9,-9,16,4,1,5
4078,4078030,14,4,1997,14,4,1997,1,-9,-9,-9,17,4,1,5
4078,4078021,-9,1,1997,-9,1,1997,-9,-9,0,0,11,3,1,5
4078,4078019,5,6,1996,5,6,1996,1,109,0,0,1,2,1,5
4078,4078005,30,1,1995,30,1,1995,1,94,-9,-9,16,4,1,5
4078,4078015,7,1,1996,21,1,1996,15,25,0,0,16,4,1,5
4078,4078009,8,11,1995,8,11,1995,1,6,0,0,10,3,1,5
4078,4078025,1,3,1997,1,3,1997,1,8,-9,-9,16,4,1,5
4078,4078011,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,5
4078,4078004,23,1,1995,26,1,1995,4,7,0,0,8,3,1,5
4078,4078024,3,2,1997,3,2,1997,1,26,0,0,16,4,1,5
4078,4078027,15,3,1997,15,3,1997,1,-9,0,0,10,3,1,5
4078,4078023,3,2,1997,3,2,1997,1,0,0,0,12,3,1,5
4078,4078003,21,1,1995,23,1,1995,3,2,-9,-9,16,4,1,5
4078,4078012,-9,12,1995,-9,12,1995,-9,-9,0,0,11,3,1,5
4078,4078006,4,5,1995,4,5,1995,1,97,0,0,1,2,1,5
4078,4078017,8,4,1996,10,4,1996,3,52,0,0,16,4,1,5
4078,4078007,9,8,1995,12,8,1995,4,18,0,0,16,4,1,5
4078,4078008,27,8,1995,28,8,1995,2,73,-9,-9,16,4,1,5
4078,4078010,14,11,1995,14,11,1995,1,-9,0,0,7,3,1,5
4078,4078018,30,5,1996,1,6,1996,3,6,-9,-9,17,4,1,5
4078,4078013,-9,12,1995,-9,12,1995,-9,-9,0,0,16,4,1,5
4078,4078001,5,8,1994,6,8,1994,2,130,0,0,15,4,1,5
4078,4078014,5,12,1995,5,12,1995,1,33,0,0,1,2,1,5
4079,4079007,28,12,1995,-9,6,1996,-9,4,0,0,14,4,1,5
4079,4079011,-9,3,1996,-9,3,1996,-9,-9,0,0,11,3,1,5
4079,4079012,24,3,1996,24,3,1996,1,0,0,0,16,4,1,5
4079,4079002,8,3,1994,8,3,1994,1,-9,1,19,17,4,1,5
4079,4079010,-9,3,1996,-9,3,1996,-9,-9,0,0,11,3,1,5
4079,4079004,-9,7,1994,-9,7,1994,-9,-9,1,5,16,4,1,5
4079,4079006,27,12,1995,27,12,1995,1,1,-9,-9,17,4,1,5
4079,4079008,1,1,1996,-9,7,1996,-9,10,0,0,14,4,1,5
4079,4079013,24,3,1996,24,3,1996,1,-9,-9,-9,16,4,1,5
4079,4079001,8,3,1994,8,3,1994,1,0,1,15,17,4,1,5
4079,4079009,11,1,1996,-9,7,1996,-9,-9,0,0,14,4,1,5
4079,4079005,-9,12,1995,-9,12,1995,-9,-9,-9,-9,17,4,1,5
4079,4079003,-9,7,1994,-9,7,1994,-9,-9,-9,-9,17,4,1,5
4081,4081001,-9,11,1994,-9,12,1994,-9,-9,0,0,11,3,1,5
4082,4082001,-9,12,1995,-9,12,1995,-9,-9,0,0,12,3,1,5
4082,4082002,-9,4,1996,-9,4,1996,-9,-9,0,0,16,4,1,5
4083,4083002,22,3,1995,-9,3,1995,-9,-9,0,0,11,3,1,5
4083,4083001,-9,3,1995,-9,3,1995,-9,-9,0,0,12,3,1,5
4084,4084001,-9,11,1995,-9,11,1995,-9,-9,0,0,11,3,1,5
4085,4085001,28,5,1993,28,5,1993,1,-9,0,0,17,4,1,5
4086,4086001,23,1,1996,23,1,1996,1,-9,0,0,15,4,1,5
4088,4088014,20,2,2000,20,2,2000,1,1,0,0,7,3,1,5
4088,4088013,12,2,2000,12,2,2000,1,8,0,0,8,3,1,5
4088,4088009,30,7,1999,30,7,1999,1,3,0,0,12,3,1,5
4088,4088008,-9,7,1999,-9,8,1999,-9,0,0,0,7,3,1,5
4088,4088017,4,3,2000,-9,3,2000,-9,15,0,0,8,3,1,5
4088,4088016,24,2,2000,-9,3,2000,-9,9,0,0,7,3,1,5
4088,4088001,-9,2,1999,-9,2,1999,-9,153,0,0,7,3,1,5
4088,4088010,2,8,1999,2,8,1999,1,30,0,0,7,3,1,5
4088,4088018,19,3,2000,19,3,2000,1,22,0,0,7,3,1,5
4088,4088006,16,7,1999,-9,8,1999,-9,9,0,0,7,3,1,5
4088,4088007,25,7,1999,25,7,1999,1,5,0,0,12,3,1,5
4088,4088011,1,9,1999,14,9,1999,14,164,0,0,7,3,1,5
4088,4088005,16,7,1999,-9,8,1999,-9,0,0,0,7,3,1,5
4088,4088004,15,7,1999,-9,8,1999,-9,1,0,0,8,3,1,5
4088,4088012,12,2,2000,12,2,2000,1,0,0,0,7,3,1,5
4088,4088002,13,7,1999,-9,8,1999,-9,1,0,0,8,3,1,5
4088,4088015,21,2,2000,21,2,2000,1,3,0,0,1,2,1,5
4088,4088019,10,4,2000,-9,4,2000,-9,-9,0,0,7,3,1,5
4088,4088003,14,7,1999,14,7,1999,1,1,0,0,1,2,1,5
4089,4089001,25,10,1997,25,10,1997,1,-9,-9,-9,17,4,1,5
4090,4090001,17,9,1997,17,9,1997,1,-9,0,0,16,4,1,5
4092,4092002,28,1,1996,31,1,1996,4,0,0,0,7,3,1,5
4092,4092013,6,6,1996,6,6,1996,1,5,0,0,12,3,1,5
4092,4092001,28,12,1995,28,12,1995,1,31,0,0,7,3,1,5
4092,4092011,28,5,1996,28,5,1996,1,-9,0,0,17,4,1,5
4092,4092009,1,2,1996,1,2,1996,1,40,0,0,4,2,1,5
4092,4092014,11,6,1996,14,6,1996,4,28,0,0,8,3,1,5
4092,4092010,12,3,1996,12,3,1996,1,77,0,0,12,3,1,5
4092,4092007,-9,2,1996,-9,2,1996,-9,-9,0,0,11,3,1,5
4092,4092003,28,1,1996,31,1,1996,4,1,0,0,7,3,1,5
4092,4092005,30,1,1996,30,1,1996,1,0,0,0,12,3,1,5
4092,4092012,-9,6,1996,-9,6,1996,-9,-9,0,0,12,3,1,5
4092,4092006,30,1,1996,31,1,1996,2,-9,0,0,8,3,1,5
4092,4092008,1,2,1996,1,2,1996,1,0,0,0,4,2,1,5
4092,4092015,9,7,1996,9,7,1996,1,-9,0,0,12,3,1,5
4092,4092004,29,1,1996,1,2,1996,4,1,0,0,8,3,1,5
4094,4094004,25,10,1995,25,10,1995,1,20,0,0,12,3,1,5
4094,4094005,14,11,1995,14,11,1995,1,-9,0,0,12,3,1,5
4094,4094003,23,8,1995,23,8,1995,1,63,0,0,12,3,1,5
4094,4094002,6,3,1995,6,3,1995,1,170,0,0,3,2,1,5
4094,4094001,6,10,1994,6,10,1994,1,151,0,0,7,3,1,5
4095,4095047,20,10,1998,25,10,1998,6,2,0,0,7,3,1,5
4095,4095019,15,6,1997,16,6,1997,2,1,0,0,12,3,1,5
4095,4095036,16,6,1998,17,6,1998,2,0,0,0,7,3,1,5
4095,4095005,8,9,1996,8,9,1996,1,8,1,1,16,4,1,5
4095,4095063,4,10,2000,5,10,2000,2,12,0,0,12,3,1,5
4095,4095028,15,10,1997,-9,10,1997,-9,18,0,0,7,3,2,5
4095,4095020,16,6,1997,20,6,1997,5,83,0,0,7,3,1,5
4095,4095046,20,10,1998,25,10,1998,6,0,0,0,8,3,1,5
4095,4095002,19,6,1996,21,6,1996,3,30,0,0,12,3,1,5
4095,4095035,29,4,1998,29,4,1998,1,48,0,0,12,3,1,5
4095,4095003,19,7,1996,19,7,1996,1,29,0,0,12,3,1,5
4095,4095056,7,10,1999,7,10,1999,1,0,0,0,7,3,1,5
4095,4095057,7,10,1999,7,10,1999,1,51,0,0,7,3,1,5
4095,4095060,3,7,2000,3,7,2000,1,14,0,0,12,3,1,5
4095,4095001,3,6,1996,3,6,1996,1,16,1,1,16,4,1,5
4095,4095069,25,4,2001,26,4,2001,2,83,0,0,7,3,1,5
4095,4095024,5,10,1997,5,10,1997,1,5,0,0,12,3,1,5
4095,4095059,9,2,2000,9,2,2000,1,145,0,0,7,3,1,5
4095,4095062,20,7,2000,20,7,2000,1,76,0,0,12,3,1,5
4095,4095040,18,6,1998,19,6,1998,2,22,0,0,7,3,1,5
4095,4095068,25,4,2001,26,4,2001,2,0,0,0,7,3,1,5
4095,4095039,18,6,1998,19,6,1998,2,0,0,0,7,3,1,5
4095,4095037,16,6,1998,17,6,1998,2,1,0,0,7,3,1,5
4095,4095023,30,9,1997,30,9,1997,1,5,0,0,12,3,1,5
4095,4095050,24,10,1998,24,10,1998,1,0,0,0,7,3,1,5
4095,4095025,10,10,1997,10,10,1997,1,2,0,0,12,3,1,5
4095,4095052,26,10,1998,26,10,1998,1,139,0,0,12,3,1,5
4095,4095027,14,10,1997,14,10,1997,1,1,0,0,12,3,1,5
4095,4095041,10,7,1998,10,7,1998,1,8,0,0,12,3,1,5
4095,4095061,17,7,2000,17,7,2000,1,3,0,0,12,3,1,5
4095,4095048,22,10,1998,24,10,1998,3,0,0,0,12,3,1,5
4095,4095034,25,3,1998,25,3,1998,1,35,0,0,1,2,1,5
4095,4095008,7,10,1996,8,10,1996,2,0,0,0,7,3,1,5
4095,4095009,7,10,1996,8,10,1996,2,94,0,0,7,3,1,5
4095,4095051,24,10,1998,24,10,1998,1,2,0,0,7,3,1,5
4095,4095017,31,3,1997,1,4,1997,2,64,0,0,12,3,1,5
4095,4095026,12,10,1997,16,10,1997,5,2,0,0,7,3,1,5
4095,4095070,17,7,2001,17,7,2001,1,3,0,0,12,3,1,5
4095,4095049,22,10,1998,24,10,1998,3,2,0,0,12,3,1,5
4095,4095006,16,9,1996,16,9,1996,1,20,0,0,4,2,1,5
4095,4095033,14,3,1998,-9,3,1998,-9,11,0,0,15,4,1,5
4095,4095055,-9,9,1999,-9,9,1999,-9,-9,0,0,12,3,1,5
4095,4095045,20,10,1998,25,10,1998,6,0,0,0,7,3,1,5
4095,4095029,2,11,1997,4,11,1997,3,61,0,0,7,3,1,5
4095,4095013,24,1,1997,29,1,1997,6,1,0,0,7,3,1,5
4095,4095032,23,1,1998,23,1,1998,1,50,0,0,8,3,1,5
4095,4095053,14,3,1999,17,3,1999,4,129,0,0,7,3,1,5
4095,4095031,12,1,1998,12,1,1998,1,11,0,0,12,3,1,5
4095,4095064,16,10,2000,22,10,2000,7,4,0,0,12,3,1,5
4095,4095021,7,9,1997,7,9,1997,1,3,0,0,4,2,1,5
4095,4095016,19,3,1997,19,3,1997,1,12,0,0,12,3,1,5
4095,4095004,17,8,1996,17,8,1996,1,22,0,0,4,2,2,5
4095,4095014,25,1,1997,29,1,1997,5,26,0,0,7,3,1,5
4095,4095043,8,10,1998,8,10,1998,1,12,0,0,12,3,1,5
4095,4095007,6,10,1996,6,10,1996,1,1,0,0,12,3,1,5
4095,4095030,2,1,1998,22,1,1998,21,10,0,0,7,3,1,5
4095,4095067,21,11,2000,21,11,2000,1,155,0,0,7,3,1,5
4095,4095054,21,7,1999,21,7,1999,1,-9,0,0,7,3,1,5
4095,4095042,18,7,1998,20,7,1998,3,82,0,0,7,3,1,5
4095,4095038,17,6,1998,19,6,1998,3,1,0,0,7,3,1,5
4095,4095065,20,10,2000,21,10,2000,2,0,0,0,7,3,1,5
4095,4095022,10,9,1997,10,9,1997,1,20,0,0,4,2,1,5
4095,4095058,27,11,1999,27,11,1999,1,74,0,0,12,3,1,5
4095,4095015,20,2,1997,20,2,1997,1,27,0,0,12,3,1,5
4095,4095071,20,7,2001,20,7,2001,1,-9,0,0,7,3,1,5
4095,4095066,20,10,2000,20,10,2000,1,32,0,0,7,3,1,5
4095,4095044,20,10,1998,25,10,1998,6,0,0,0,8,3,1,5
4095,4095018,3,6,1997,3,6,1997,1,12,0,0,12,3,1,5
4096,4096001,25,8,1997,23,12,1997,121,-9,0,0,14,4,1,5
4097,4097001,13,3,1997,13,3,1997,1,-9,0,0,17,4,1,5
4098,4098001,24,3,1996,24,3,1996,1,-9,0,0,7,3,1,5
4100,4100003,7,8,1995,7,8,1995,1,-9,0,0,10,3,1,5
4100,4100002,7,8,1995,7,8,1995,1,0,0,0,7,3,1,5
4100,4100004,-9,10,1995,17,10,1995,-9,-9,0,0,7,3,1,5
4100,4100001,7,5,1995,7,5,1995,1,92,0,0,7,3,1,5
4101,4101002,24,8,1995,-9,11,1995,-9,-9,0,0,11,3,1,5
4101,4101001,12,8,1995,-9,11,1995,-9,12,0,0,11,3,1,5
4102,4102002,24,8,1995,-9,11,1995,-9,-9,0,0,11,3,1,5
4102,4102001,12,8,1995,-9,11,1995,-9,12,0,0,11,3,1,5
4103,4103001,10,1,1994,10,1,1994,1,-9,0,0,8,3,1,5
4104,4104001,-9,6,1994,-9,6,1994,-9,-9,0,0,16,4,1,5
4105,4105001,29,3,1995,29,3,1995,1,-9,0,0,7,3,1,5
4106,4106001,20,6,1993,20,6,1993,1,-9,0,0,7,3,1,5
4107,4107001,26,2,1997,21,3,1997,24,-9,0,0,15,4,1,5
4108,4108001,26,3,1997,26,3,1997,1,-9,0,0,8,3,1,5
4109,4109001,17,10,1996,25,10,1996,9,-9,0,0,12,3,1,5
4111,4111001,5,8,1998,-9,8,1998,-9,-9,0,0,11,3,1,5
4113,4113001,6,11,1994,6,11,1994,1,-9,0,0,16,4,1,5
4114,4114006,15,1,1995,15,1,1995,1,0,0,0,16,4,1,5
4114,4114005,14,1,1995,14,1,1995,1,1,0,0,11,3,1,5
4114,4114001,23,10,1994,23,10,1994,1,45,0,0,7,3,1,5
4114,4114002,7,12,1994,10,12,1994,4,25,-9,-9,17,4,1,5
4114,4114008,24,1,1995,27,1,1995,4,-9,0,0,11,3,1,5
4114,4114004,10,1,1995,10,1,1995,1,4,2,26,17,4,1,5
4114,4114003,1,1,1995,1,1,1995,1,9,-9,-9,16,4,1,5
4114,4114007,15,1,1995,15,1,1995,1,9,0,0,12,3,1,5
4116,4116001,6,1,1994,-9,1,1994,-9,-9,0,0,11,3,1,5
4117,4117002,15,1,1998,22,1,1998,8,76,0,0,11,3,1,5
4117,4117001,22,10,1997,22,10,1997,1,85,0,0,12,3,1,5
4117,4117003,1,4,1998,20,4,1998,20,-9,0,0,12,3,1,5
4118,4118001,15,6,1995,18,6,1995,4,141,0,0,8,3,1,5
4118,4118002,3,11,1995,3,11,1995,1,-9,0,0,1,2,1,5
4119,4119005,28,4,1994,10,5,1994,13,133,1,4,17,4,1,5
4119,4119002,19,1,1994,19,1,1994,1,26,0,0,12,3,1,5
4119,4119001,3,1,1994,10,1,1994,8,16,0,0,12,3,1,5
4119,4119006,8,9,1994,8,9,1994,1,80,1,10,17,4,1,5
4119,4119007,27,11,1994,27,11,1994,1,-9,0,0,11,3,1,5
4119,4119004,18,2,1994,19,2,1994,2,69,-9,-9,17,4,1,5
4119,4119003,14,2,1994,14,2,1994,1,4,0,0,11,3,1,5
4121,4121006,19,12,1995,19,12,1995,1,1,-9,-9,17,4,1,5
